applicant_id,age,gender,marital_status,education,dependents,employment_status,years_employed,annual_income,credit_score,existing_loans,credit_history_years,loan_amount,loan_term,loan_purpose,interest_rate,property_area,has_cosigner,debt_to_income,total_debt,emi,loan_status
APP100199,24,Male,Married,Bachelor,3,Salaried,9,81518,643,1,0,145743,120,Home,8.94,Semiurban,No,0.179,170743,1214.53,1
APP100200,42,Female,Divorced,Bachelor,1,Salaried,14,53573,473,4,5,125668,36,Business,13.31,Semiurban,No,0.782,225668,3490.78,0
APP100201,44,Female,Married,High School,0,Unemployed,0,15000,572,0,7,216431,24,Auto,10.13,Semiurban,No,7.214,216431,9017.96,0
APP100202,50,Male,Married,Bachelor,1,Salaried,9,15000,689,0,10,77800,12,Auto,8.97,Urban,Yes,5.187,77800,6483.33,0
APP100203,50,Male,Married,Master,2,Salaried,10,99346,672,0,13,242404,12,Home,9.28,Semiurban,No,2.44,242404,20200.33,0
APP100204,21,Male,Married,High School,2,Self-Employed,9,60655,704,2,12,227390,36,Auto,7.26,Urban,No,1.25,277390,6316.39,0
APP100205,26,Female,Single,Bachelor,1,Self-Employed,9,51763,715,1,5,40047,24,Business,7.41,Urban,Yes,0.387,65047,1668.62,1
APP100206,44,Female,Married,Master,3,Unemployed,0,15000,545,0,5,132431,36,Personal,11.18,Semiurban,No,2.943,132431,3678.64,0
APP100207,44,Male,Married,Bachelor,0,Salaried,6,71619,577,2,15,145893,36,Auto,10.02,Rural,Yes,0.679,195893,4052.58,1
APP100208,44,Male,Married,Bachelor,3,Salaried,18,82898,740,0,6,230475,36,Business,6.31,Urban,No,0.927,230475,6402.08,1
APP100209,70,Male,Married,Bachelor,2,Salaried,10,16263,801,0,2,95054,60,Business,7.46,Semiurban,Yes,1.169,95054,1584.23,0
APP100210,44,Male,Married,PhD,2,Unemployed,0,15000,602,0,6,166608,60,Home,8.18,Semiurban,Yes,2.221,166608,2776.8,0
APP100211,51,Male,Divorced,High School,2,Business,6,50986,700,0,14,237924,36,Personal,8.23,Rural,No,1.555,237924,6609.0,0
APP100212,49,Male,Married,Bachelor,1,Business,14,132198,744,0,3,170101,36,Home,8.48,Urban,No,0.429,170101,4725.03,1
APP100213,45,Male,Divorced,High School,2,Salaried,3,15000,699,0,5,5000,36,Personal,7.21,Rural,Yes,0.111,5000,138.89,1
APP100214,34,Male,Single,High School,1,Business,0,127189,660,1,3,110438,12,Personal,8.83,Rural,Yes,0.868,135438,9203.17,0
APP100215,47,Male,Married,High School,1,Salaried,0,26492,628,0,12,222338,36,Home,10.34,Semiurban,Yes,2.798,222338,6176.06,0
APP100216,28,Male,Married,High School,1,Salaried,0,67024,838,0,9,212350,24,Medical,3.0,Semiurban,No,1.584,212350,8847.92,0
APP100217,35,Male,Married,PhD,0,Salaried,0,93232,687,0,12,5000,36,Education,8.21,Urban,No,0.018,5000,138.89,1
APP100218,32,Female,Married,PhD,1,Self-Employed,0,75903,711,0,15,166059,60,Medical,6.21,Semiurban,No,0.438,166059,2767.65,1
APP100219,38,Female,Married,High School,0,Salaried,16,46639,705,0,0,225680,240,Home,8.86,Urban,No,0.242,225680,940.33,1
APP100220,65,Male,Married,Bachelor,0,Business,7,128592,615,0,4,193113,120,Medical,8.91,Rural,No,0.15,193113,1609.28,1
APP100221,21,Male,Married,Bachelor,0,Self-Employed,5,25418,684,4,5,202285,120,Education,10.1,Urban,No,0.796,302285,1685.71,0
APP100222,46,Female,Single,Master,3,Salaried,0,100801,654,1,8,314985,60,Education,7.97,Urban,No,0.625,339985,5249.75,1
APP100223,21,Female,Married,Bachelor,1,Self-Employed,7,71634,652,2,10,146523,120,Education,9.41,Rural,Yes,0.205,196523,1221.03,1
APP100224,32,Male,Married,High School,2,Salaried,0,52098,705,2,5,174382,60,Business,7.02,Semiurban,No,0.669,224382,2906.37,0
APP100225,51,Male,Single,Master,0,Salaried,5,78356,606,1,4,74840,36,Home,9.64,Urban,No,0.318,99840,2078.89,1
APP100226,38,Male,Married,Bachelor,1,Self-Employed,20,54843,583,1,12,99226,60,Personal,10.34,Urban,Yes,0.362,124226,1653.77,1
APP100227,25,Male,Married,Bachelor,0,Business,11,48257,720,1,10,123442,36,Auto,7.63,Semiurban,No,0.853,148442,3428.94,0
APP100228,29,Male,Married,Master,0,Salaried,6,99860,637,1,9,217978,12,Medical,10.91,Urban,Yes,2.183,242978,18164.83,0
APP100229,46,Male,Single,Master,1,Business,12,149529,652,3,0,90191,36,Home,10.39,Urban,No,0.201,165191,2505.31,1
APP100230,29,Female,Single,Bachelor,1,Business,4,114835,525,0,14,248769,36,Personal,10.75,Semiurban,No,0.722,248769,6910.25,1
APP100231,40,Male,Married,Bachelor,0,Salaried,3,70689,757,0,8,62546,60,Medical,6.9,Urban,No,0.177,62546,1042.43,1
APP100232,38,Male,Single,PhD,1,Salaried,18,133787,721,0,7,201168,120,Home,6.42,Urban,Yes,0.15,201168,1676.4,1
APP100233,30,Male,Married,High School,3,Self-Employed,1,79927,736,2,3,194165,240,Business,5.89,Urban,Yes,0.121,244165,809.02,1
APP100234,63,Male,Single,High School,0,Salaried,5,15000,710,0,4,170598,36,Auto,7.13,Urban,No,3.791,170598,4738.83,0
APP100235,45,Male,Married,High School,0,Business,9,15000,558,3,3,228771,240,Auto,12.52,Semiurban,No,0.763,303771,953.21,0
APP100236,21,Male,Single,Master,2,Business,2,200749,698,0,0,90596,60,Home,6.35,Semiurban,Yes,0.09,90596,1509.93,1
APP100237,40,Female,Single,Bachelor,0,Salaried,11,26473,631,0,3,112709,12,Home,9.96,Semiurban,No,4.258,112709,9392.42,0
APP100238,30,Male,Married,High School,4,Unemployed,0,15000,602,0,0,72931,60,Personal,10.42,Semiurban,No,0.972,72931,1215.52,0
APP100239,48,Female,Single,PhD,1,Salaried,11,84495,720,1,7,150720,36,Auto,6.86,Semiurban,No,0.595,175720,4186.67,1
APP100240,28,Female,Married,Bachelor,1,Unemployed,0,15000,812,2,2,140404,12,Home,6.4,Semiurban,No,9.36,190404,11700.33,0
APP100241,36,Male,Divorced,Master,1,Salaried,6,65598,799,0,11,218516,60,Education,6.66,Semiurban,No,0.666,218516,3641.93,1
APP100242,44,Male,Married,High School,1,Business,18,38112,729,1,0,180944,60,Personal,7.38,Urban,No,0.95,205944,3015.73,0
APP100243,48,Male,Married,Bachelor,0,Salaried,4,54166,677,0,13,205153,36,Auto,8.31,Rural,Yes,1.262,205153,5698.69,0
APP100244,23,Female,Single,Bachelor,3,Self-Employed,16,80395,662,1,12,134229,120,Home,8.51,Semiurban,No,0.167,159229,1118.58,1
APP100245,33,Female,Single,Bachelor,1,Salaried,15,51411,607,1,2,182453,60,Education,9.02,Rural,No,0.71,207453,3040.88,0
APP100246,32,Female,Married,Bachelor,0,Salaried,18,50148,658,2,7,295018,24,Personal,9.01,Urban,No,2.941,345018,12292.42,0
APP100247,30,Male,Married,Master,1,Salaried,9,86384,752,2,3,42356,60,Medical,6.45,Urban,No,0.098,92356,705.93,1
APP100248,59,Female,Married,High School,0,Business,3,90412,825,1,10,5000,36,Business,5.66,Rural,No,0.018,30000,138.89,1
APP100249,42,Male,Married,Master,0,Salaried,20,130096,614,0,16,200953,36,Home,9.11,Semiurban,No,0.515,200953,5582.03,1
APP100250,22,Male,Married,High School,1,Self-Employed,5,45810,520,2,13,82116,120,Business,10.94,Semiurban,Yes,0.179,132116,684.3,1
APP100251,49,Male,Single,High School,1,Business,3,110903,637,0,4,39461,24,Medical,8.72,Semiurban,No,0.178,39461,1644.21,1
APP100252,63,Male,Married,High School,1,Unemployed,0,15000,752,1,8,192712,36,Medical,8.23,Urban,No,4.282,217712,5353.11,0
APP100253,50,Female,Married,High School,0,Salaried,2,20439,845,0,15,69649,60,Auto,3.72,Semiurban,No,0.682,69649,1160.82,1
APP100254,21,Male,Married,High School,1,Business,11,29893,784,0,10,273124,60,Auto,8.09,Urban,No,1.827,273124,4552.07,0
APP100255,32,Male,Married,Master,0,Salaried,4,59238,782,1,13,162517,12,Home,7.13,Rural,Yes,2.743,187517,13543.08,0
APP100256,53,Male,Single,Bachelor,1,Self-Employed,6,115338,612,0,11,133791,60,Business,8.2,Semiurban,Yes,0.232,133791,2229.85,1
APP100257,29,Female,Single,Bachelor,1,Self-Employed,13,56958,614,3,8,84273,120,Business,9.14,Urban,No,0.148,159273,702.28,1
APP100258,43,Female,Married,Bachelor,2,Salaried,11,15000,574,1,7,167215,60,Home,8.9,Rural,No,2.23,192215,2786.92,0
APP100259,47,Male,Married,High School,3,Salaried,8,37994,626,1,1,22726,120,Home,10.13,Rural,Yes,0.06,47726,189.38,1
APP100260,26,Male,Married,High School,3,Salaried,9,15000,753,0,4,5000,36,Personal,8.22,Semiurban,No,0.111,5000,138.89,1
APP100261,37,Male,Single,Bachelor,4,Salaried,8,33625,809,0,3,25667,36,Home,6.05,Semiurban,No,0.254,25667,712.97,1
APP100262,21,Female,Single,Bachelor,4,Unemployed,0,15000,707,1,6,240975,36,Education,9.08,Rural,No,5.355,265975,6693.75,0
APP100263,25,Male,Married,Master,2,Salaried,7,82864,659,1,8,76068,60,Auto,9.0,Semiurban,No,0.184,101068,1267.8,1
APP100264,34,Male,Married,Bachelor,4,Unemployed,0,15000,594,1,7,35239,120,Business,11.09,Semiurban,No,0.235,60239,293.66,0
APP100265,23,Male,Married,Bachelor,3,Salaried,7,77353,670,0,9,142895,120,Home,8.89,Semiurban,No,0.185,142895,1190.79,1
APP100266,57,Male,Divorced,Bachelor,2,Unemployed,0,15000,696,1,11,327975,24,Business,8.09,Semiurban,No,10.932,352975,13665.62,0
APP100267,21,Female,Married,PhD,0,Self-Employed,2,97357,562,1,5,237351,60,Education,11.53,Rural,Yes,0.488,262351,3955.85,1
APP100268,32,Male,Married,High School,0,Business,4,65004,753,1,11,85964,240,Medical,6.78,Urban,Yes,0.066,110964,358.18,1
APP100269,39,Male,Married,Bachelor,2,Salaried,3,53444,646,1,13,84522,36,Education,10.54,Semiurban,No,0.527,109522,2347.83,1
APP100270,55,Male,Married,Bachelor,1,Self-Employed,4,63921,748,3,10,86323,60,Business,6.72,Urban,Yes,0.27,161323,1438.72,1
APP100271,21,Male,Single,PhD,2,Salaried,15,27090,679,1,5,77178,120,Auto,8.99,Semiurban,No,0.285,102178,643.15,1
APP100272,51,Female,Single,High School,0,Salaried,12,21827,703,0,12,193503,120,Personal,7.23,Urban,Yes,0.887,193503,1612.52,1
APP100273,38,Male,Married,Bachelor,1,Self-Employed,1,59911,623,1,10,123124,36,Education,7.97,Rural,No,0.685,148124,3420.11,0
APP100274,26,Female,Divorced,High School,2,Self-Employed,10,15000,652,1,11,60948,12,Business,9.32,Urban,No,4.063,85948,5079.0,0
APP100275,43,Female,Single,Bachelor,3,Salaried,5,76016,731,0,15,43098,60,Home,5.58,Urban,No,0.113,43098,718.3,1
APP100276,40,Male,Single,High School,0,Salaried,3,17978,669,0,11,334082,120,Auto,10.77,Rural,Yes,1.858,334082,2784.02,0
APP100277,30,Male,Divorced,High School,3,Self-Employed,0,64823,591,1,15,209099,60,Home,9.83,Urban,No,0.645,234099,3484.98,1
APP100278,38,Male,Single,Bachelor,2,Salaried,13,74972,688,1,7,81512,36,Home,8.16,Semiurban,Yes,0.362,106512,2264.22,1
APP100279,33,Female,Married,High School,0,Salaried,0,32485,710,2,5,246988,120,Education,7.49,Rural,No,0.76,296988,2058.23,0
APP100280,39,Male,Single,High School,1,Self-Employed,7,71411,789,2,13,57808,36,Auto,6.36,Urban,No,0.27,107808,1605.78,1
APP100281,45,Male,Single,High School,0,Salaried,2,55005,772,0,3,139031,60,Auto,6.9,Urban,No,0.506,139031,2317.18,1
APP100282,57,Male,Divorced,High School,0,Business,12,54889,674,1,17,130274,36,Auto,7.68,Rural,Yes,0.791,155274,3618.72,1
APP100283,23,Female,Single,PhD,1,Self-Employed,5,94955,636,1,14,164586,36,Home,6.73,Semiurban,No,0.578,189586,4571.83,1
APP100284,63,Male,Married,Bachelor,0,Business,7,131146,661,0,8,74631,24,Auto,7.68,Urban,No,0.285,74631,3109.62,1
APP100285,21,Male,Single,Master,0,Salaried,7,85540,638,0,14,160279,12,Medical,8.75,Urban,No,1.874,160279,13356.58,0
APP100286,36,Male,Single,Bachelor,2,Business,9,129176,720,0,11,10129,120,Medical,7.88,Semiurban,Yes,0.008,10129,84.41,1
APP100287,45,Male,Single,Master,1,Salaried,8,15000,763,0,1,119861,24,Auto,6.92,Semiurban,No,3.995,119861,4994.21,0
APP100288,41,Female,Single,Bachelor,1,Salaried,7,62462,779,2,3,256818,12,Business,7.17,Semiurban,No,4.112,306818,21401.5,0
APP100289,30,Male,Single,Bachelor,0,Salaried,4,20564,647,0,9,232028,60,Business,7.42,Semiurban,Yes,2.257,232028,3867.13,0
APP100290,35,Female,Married,Bachelor,2,Business,0,89032,639,0,8,94318,60,Home,8.33,Semiurban,Yes,0.212,94318,1571.97,1
APP100291,32,Female,Married,Bachelor,3,Self-Employed,1,93414,646,0,14,27925,60,Education,8.64,Rural,Yes,0.06,27925,465.42,1
APP100292,30,Male,Single,Bachelor,1,Salaried,12,103478,525,1,9,5000,36,Medical,13.02,Urban,No,0.016,30000,138.89,1
APP100293,48,Female,Married,High School,3,Salaried,6,25582,583,0,1,199397,24,Education,13.06,Rural,No,3.897,199397,8308.21,0
APP100294,42,Male,Divorced,High School,2,Salaried,4,32800,677,0,5,172271,12,Education,7.11,Semiurban,No,5.252,172271,14355.92,0
APP100295,29,Male,Divorced,Bachelor,2,Salaried,0,57611,710,0,11,180853,12,Education,8.89,Urban,No,3.139,180853,15071.08,0
APP100296,48,Female,Married,Bachelor,2,Self-Employed,0,42764,719,0,0,285248,120,Education,7.71,Urban,No,0.667,285248,2377.07,0
APP100297,41,Male,Married,High School,0,Self-Employed,3,70949,617,0,0,162231,60,Business,10.22,Semiurban,No,0.457,162231,2703.85,0
APP100298,47,Female,Single,High School,0,Unemployed,0,15000,640,2,6,168246,36,Education,7.88,Urban,No,3.739,218246,4673.5,0
APP100299,45,Male,Married,Bachelor,0,Unemployed,0,15000,658,0,12,38209,36,Home,10.2,Urban,No,0.849,38209,1061.36,0
APP100300,28,Female,Married,Master,0,Self-Employed,10,117786,649,0,6,279914,60,Auto,6.8,Semiurban,No,0.475,279914,4665.23,1
APP100301,31,Male,Married,High School,0,Salaried,4,40745,735,0,10,136883,36,Education,5.99,Semiurban,No,1.12,136883,3802.31,1
APP100302,46,Male,Married,High School,3,Salaried,11,27693,575,2,8,84649,60,Auto,10.23,Urban,No,0.611,134649,1410.82,0
APP100303,45,Male,Married,Master,0,Salaried,5,75951,588,0,7,166628,36,Home,9.65,Urban,Yes,0.731,166628,4628.56,1
APP100304,37,Female,Divorced,Bachelor,4,Salaried,0,38595,656,4,4,310024,36,Home,8.91,Semiurban,No,2.678,410024,8611.78,0
APP100305,39,Female,Married,High School,1,Self-Employed,6,52667,570,2,12,320815,120,Home,9.92,Rural,No,0.609,370815,2673.46,1
APP100306,53,Male,Married,Master,0,Unemployed,0,15000,527,1,1,72368,36,Home,11.1,Urban,No,1.608,97368,2010.22,0
APP100307,30,Female,Married,Bachelor,1,Business,18,45938,560,1,6,244029,60,Auto,10.62,Semiurban,No,1.062,269029,4067.15,0
APP100308,44,Male,Single,Bachelor,0,Salaried,10,21690,660,1,13,176858,36,Business,8.58,Semiurban,Yes,2.718,201858,4912.72,0
APP100309,35,Male,Single,PhD,4,Salaried,7,97969,730,1,4,229007,36,Personal,7.55,Semiurban,Yes,0.779,254007,6361.31,1
APP100310,35,Female,Married,PhD,2,Business,9,97932,732,1,0,172137,12,Medical,8.26,Urban,No,1.758,197137,14344.75,0
APP100311,51,Female,Married,High School,0,Business,9,63833,807,1,0,199190,24,Medical,5.11,Semiurban,No,1.56,224190,8299.58,0
APP100312,47,Female,Single,High School,3,Salaried,7,47607,688,0,11,255704,24,Medical,9.59,Urban,No,2.686,255704,10654.33,0
APP100313,47,Female,Married,High School,2,Self-Employed,10,15000,698,1,11,10066,120,Education,8.09,Urban,No,0.067,35066,83.88,1
APP100314,53,Male,Married,High School,0,Self-Employed,9,64886,659,1,6,178829,240,Home,10.08,Rural,No,0.138,203829,745.12,1
APP100315,38,Female,Married,High School,2,Salaried,6,21530,663,0,1,56439,12,Auto,8.4,Urban,No,2.621,56439,4703.25,0
APP100316,46,Male,Single,High School,1,Salaried,0,41608,846,4,7,112912,12,Home,4.21,Urban,No,2.714,212912,9409.33,0
APP100317,34,Male,Single,PhD,0,Business,5,104437,700,0,13,150077,60,Education,8.08,Urban,No,0.287,150077,2501.28,1
APP100318,41,Male,Married,Master,2,Self-Employed,12,72073,707,3,1,69373,60,Home,10.42,Urban,No,0.193,144373,1156.22,1
APP100319,36,Male,Married,Bachelor,0,Salaried,7,102348,588,1,13,103488,60,Home,8.87,Semiurban,No,0.202,128488,1724.8,1
APP100320,39,Male,Divorced,Bachelor,1,Self-Employed,9,81578,712,1,0,37942,60,Business,8.44,Urban,No,0.093,62942,632.37,1
APP100321,45,Male,Divorced,High School,0,Self-Employed,6,69398,732,2,2,102537,60,Home,7.54,Semiurban,No,0.296,152537,1708.95,0
APP100322,28,Male,Married,High School,4,Business,1,66962,768,2,8,190948,24,Auto,7.04,Urban,Yes,1.426,240948,7956.17,0
APP100323,63,Male,Single,High School,2,Salaried,6,52850,730,0,12,219236,12,Medical,6.19,Urban,No,4.148,219236,18269.67,0
APP100324,25,Male,Married,Master,0,Unemployed,0,15000,669,1,15,88449,120,Home,9.08,Urban,Yes,0.59,113449,737.08,1
APP100325,23,Male,Divorced,High School,0,Salaried,1,46452,666,0,12,256223,36,Home,8.98,Rural,No,1.839,256223,7117.31,0
APP100326,51,Male,Married,Master,0,Self-Employed,15,136779,674,1,15,196190,240,Home,7.04,Rural,No,0.072,221190,817.46,1
APP100327,47,Female,Married,Bachelor,2,Self-Employed,5,76695,688,3,8,264671,60,Business,8.37,Urban,Yes,0.69,339671,4411.18,1
APP100328,45,Female,Married,High School,0,Salaried,3,81990,781,0,4,8337,60,Home,6.14,Urban,No,0.02,8337,138.95,1
APP100329,45,Female,Married,High School,2,Salaried,17,58809,765,0,13,174900,60,Medical,6.35,Urban,No,0.595,174900,2915.0,1
APP100330,37,Male,Married,Bachelor,3,Business,12,47267,740,1,14,198897,24,Auto,7.15,Urban,No,2.104,223897,8287.38,0
APP100331,27,Female,Married,Master,2,Self-Employed,5,86714,842,0,12,12518,36,Home,6.25,Urban,No,0.048,12518,347.72,1
APP100332,38,Male,Married,Bachelor,0,Salaried,10,69926,467,0,11,343139,120,Home,13.12,Semiurban,No,0.491,343139,2859.49,1
APP100333,29,Male,Single,High School,1,Salaried,6,42778,643,1,14,99074,24,Education,8.1,Urban,No,1.158,124074,4128.08,0
APP100334,49,Male,Single,Bachelor,1,Salaried,3,77171,679,1,9,193508,24,Medical,8.92,Semiurban,No,1.254,218508,8062.83,0
APP100335,36,Female,Single,High School,1,Salaried,10,55947,626,0,7,224139,60,Auto,9.44,Urban,No,0.801,224139,3735.65,0
APP100336,28,Male,Single,PhD,2,Unemployed,0,15000,605,1,11,158094,60,Home,9.28,Semiurban,No,2.108,183094,2634.9,0
APP100337,34,Male,Divorced,Bachelor,1,Business,8,138040,542,4,10,260866,12,Auto,9.92,Semiurban,Yes,1.89,360866,21738.83,0
APP100338,42,Male,Single,Bachelor,1,Unemployed,0,15000,655,3,12,309617,36,Personal,9.71,Semiurban,Yes,6.88,384617,8600.47,0
APP100339,31,Female,Single,Bachelor,3,Salaried,13,45102,751,1,7,61231,36,Auto,6.41,Rural,No,0.453,86231,1700.86,1
APP100340,28,Female,Single,Bachelor,0,Self-Employed,4,54026,741,0,12,159291,120,Business,8.09,Rural,Yes,0.295,159291,1327.42,1
APP100341,40,Male,Married,High School,1,Salaried,10,56150,619,0,12,223254,120,Auto,8.54,Semiurban,No,0.398,223254,1860.45,1
APP100342,40,Male,Married,High School,2,Business,1,55989,697,2,9,19356,120,Business,10.05,Semiurban,Yes,0.035,69356,161.3,1
APP100343,31,Male,Single,High School,0,Salaried,10,30387,788,0,4,235141,120,Medical,8.87,Urban,No,0.774,235141,1959.51,0
APP100344,32,Female,Single,PhD,2,Salaried,8,79041,558,3,14,286522,60,Education,11.38,Rural,Yes,0.725,361522,4775.37,1
APP100345,40,Male,Single,Bachelor,2,Self-Employed,10,18159,667,1,1,252710,120,Personal,9.96,Semiurban,No,1.392,277710,2105.92,0
APP100346,21,Female,Married,High School,2,Salaried,6,27262,702,2,3,185075,24,Education,7.51,Semiurban,No,3.394,235075,7711.46,0
APP100347,21,Male,Single,Master,0,Self-Employed,20,45256,680,0,8,273156,36,Personal,7.85,Urban,Yes,2.012,273156,7587.67,0
APP100348,29,Female,Divorced,High School,0,Self-Employed,2,44747,748,0,0,178596,60,Business,8.23,Semiurban,No,0.798,178596,2976.6,0
APP100349,35,Male,Married,High School,0,Self-Employed,13,64348,560,1,15,44430,120,Business,10.95,Rural,No,0.069,69430,370.25,1
APP100350,41,Male,Single,High School,0,Unemployed,0,15000,599,2,8,108248,60,Medical,8.65,Urban,No,1.443,158248,1804.13,0
APP100351,55,Male,Married,Bachelor,4,Salaried,11,91418,734,1,15,129550,24,Home,7.4,Semiurban,No,0.709,154550,5397.92,1
APP100352,48,Male,Single,Bachelor,2,Salaried,11,85849,543,0,17,144883,120,Home,9.92,Urban,No,0.169,144883,1207.36,1
APP100353,36,Male,Married,Bachelor,0,Business,8,70177,744,2,7,142461,60,Home,6.93,Semiurban,Yes,0.406,192461,2374.35,1
APP100354,37,Female,Single,Bachelor,3,Self-Employed,5,72572,715,1,14,122939,60,Home,8.75,Urban,No,0.339,147939,2048.98,1
APP100355,25,Male,Married,High School,2,Salaried,8,41430,739,0,2,167507,60,Personal,8.68,Semiurban,No,0.809,167507,2791.78,0
APP100356,37,Female,Married,Master,0,Business,9,15000,642,1,10,270338,60,Home,9.44,Semiurban,No,3.605,295338,4505.63,0
APP100357,34,Female,Divorced,High School,1,Salaried,18,20697,720,1,5,167129,12,Home,8.94,Urban,No,8.075,192129,13927.42,0
APP100358,41,Male,Single,Master,0,Salaried,2,72563,586,1,11,200297,36,Auto,9.82,Urban,Yes,0.92,225297,5563.81,1
APP100359,28,Female,Single,Bachelor,4,Salaried,4,55677,646,2,12,5000,240,Education,10.78,Urban,Yes,0.004,55000,20.83,1
APP100360,44,Female,Married,Bachelor,1,Salaried,9,72808,682,0,7,160078,36,Business,7.64,Semiurban,No,0.733,160078,4446.61,1
APP100361,56,Male,Divorced,Bachelor,3,Salaried,6,71591,608,1,10,236946,60,Education,9.03,Rural,No,0.662,261946,3949.1,1
APP100362,36,Female,Divorced,Bachelor,0,Salaried,7,15732,697,0,12,249748,36,Business,7.6,Urban,No,5.292,249748,6937.44,0
APP100363,42,Male,Single,High School,3,Salaried,14,51075,588,1,8,241608,120,Auto,9.49,Semiurban,No,0.473,266608,2013.4,1
APP100364,46,Male,Single,Master,0,Salaried,0,83804,701,0,20,174272,60,Personal,8.5,Urban,No,0.416,174272,2904.53,1
APP100365,33,Female,Married,High School,4,Salaried,4,52909,819,0,7,183114,60,Home,6.87,Urban,No,0.692,183114,3051.9,1
APP100366,40,Male,Single,High School,3,Self-Employed,0,72804,579,0,16,96182,24,Auto,10.44,Urban,Yes,0.661,96182,4007.58,1
APP100367,38,Male,Single,Bachelor,1,Salaried,0,56427,678,0,13,217601,12,Medical,8.75,Semiurban,No,3.856,217601,18133.42,0
APP100368,39,Male,Single,Bachelor,2,Salaried,22,91139,550,0,0,96608,60,Home,9.62,Semiurban,Yes,0.212,96608,1610.13,1
APP100369,28,Female,Married,High School,2,Salaried,11,26435,613,0,15,204471,12,Business,9.84,Semiurban,No,7.735,204471,17039.25,0
APP100370,38,Female,Divorced,Master,3,Salaried,13,47263,736,0,13,153321,60,Auto,9.05,Urban,No,0.649,153321,2555.35,1
APP100371,43,Male,Divorced,PhD,0,Salaried,7,113150,645,0,8,151195,60,Home,10.51,Urban,No,0.267,151195,2519.92,1
